ID,Latitude,Longitude,Date,MODIS_Tile,MOD17A2H_061_Line_Y_500m,MOD17A2H_061_Sample_X_500m,MOD17A2H_061_Gpp_500m,MOD17A2H_061_Psn_QC_500m,MOD17A2H_061_Psn_QC_500m_bitmask,MOD17A2H_061_Psn_QC_500m_MODLAND,MOD17A2H_061_Psn_QC_500m_MODLAND_Description,MOD17A2H_061_Psn_QC_500m_Sensor,MOD17A2H_061_Psn_QC_500m_Sensor_Description,MOD17A2H_061_Psn_QC_500m_DeadDetector,MOD17A2H_061_Psn_QC_500m_DeadDetector_Description,MOD17A2H_061_Psn_QC_500m_CloudState,MOD17A2H_061_Psn_QC_500m_CloudState_Description,MOD17A2H_061_Psn_QC_500m_SCF_QC,MOD17A2H_061_Psn_QC_500m_SCF_QC_Description
DELA,32.54172,-87.80389,2021-11-25,h10v05,1789.0,1435.0,0.015,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2021-12-03,h10v05,1789.0,1435.0,0.0131,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2021-12-11,h10v05,1789.0,1435.0,0.0116,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2021-12-19,h10v05,1789.0,1435.0,0.0096,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2021-12-27,h10v05,1789.0,1435.0,0.008,105.0,0b01101001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,Substandard due to other than geometry problems - use with caution
DELA,32.54172,-87.80389,2022-01-01,h10v05,1789.0,1435.0,0.0073,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2022-01-09,h10v05,1789.0,1435.0,0.0069,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2022-01-17,h10v05,1789.0,1435.0,0.0052,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2022-01-25,h10v05,1789.0,1435.0,0.0071,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2022-02-02,h10v05,1789.0,1435.0,0.0068,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2022-02-10,h10v05,1789.0,1435.0,0.0132,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2022-02-18,h10v05,1789.0,1435.0,0.0108,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2022-02-26,h10v05,1789.0,1435.0,0.0157,16.0,0b00010000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
DELA,32.54172,-87.80389,2022-03-06,h10v05,1789.0,1435.0,0.0238,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2022-03-14,h10v05,1789.0,1435.0,0.0304,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2022-03-22,h10v05,1789.0,1435.0,0.0287,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2022-03-30,h10v05,1789.0,1435.0,0.0304,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2022-04-07,h10v05,1789.0,1435.0,0.0522,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2022-04-15,h10v05,1789.0,1435.0,0.0649,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
DELA,32.54172,-87.80389,2022-04-23,h10v05,1789.0,1435.0,0.0751,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
DELA,32.54172,-87.80389,2022-05-01,h10v05,1789.0,1435.0,0.0697,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
DELA,32.54172,-87.80389,2022-05-09,h10v05,1789.0,1435.0,0.0597,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
DELA,32.54172,-87.80389,2022-05-17,h10v05,1789.0,1435.0,0.0477,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
DELA,32.54172,-87.80389,2022-05-25,h10v05,1789.0,1435.0,0.0567,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
DELA,32.54172,-87.80389,2022-06-02,h10v05,1789.0,1435.0,0.0494,97.0,0b01100001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,Substandard due to other than geometry problems - use with caution
DELA,32.54172,-87.80389,2022-06-10,h10v05,1789.0,1435.0,0.0407,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
DELA,32.54172,-87.80389,2022-06-18,h10v05,1789.0,1435.0,0.024,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
DELA,32.54172,-87.80389,2022-06-26,h10v05,1789.0,1435.0,0.0305,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
DELA,32.54172,-87.80389,2022-07-04,h10v05,1789.0,1435.0,0.0243,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2022-07-12,h10v05,1789.0,1435.0,0.029,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2022-07-20,h10v05,1789.0,1435.0,0.036,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
DELA,32.54172,-87.80389,2022-07-28,h10v05,1789.0,1435.0,0.0371,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
DELA,32.54172,-87.80389,2022-08-05,h10v05,1789.0,1435.0,0.0128,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2022-08-13,h10v05,1789.0,1435.0,0.0281,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2022-08-21,h10v05,1789.0,1435.0,0.0217,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2022-08-29,h10v05,1789.0,1435.0,0.0301,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2022-09-06,h10v05,1789.0,1435.0,0.0495,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
DELA,32.54172,-87.80389,2022-09-14,h10v05,1789.0,1435.0,0.0513,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
DELA,32.54172,-87.80389,2022-09-22,h10v05,1789.0,1435.0,0.0532,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
DELA,32.54172,-87.80389,2022-09-30,h10v05,1789.0,1435.0,0.0496,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
DELA,32.54172,-87.80389,2022-10-08,h10v05,1789.0,1435.0,0.0283,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2022-10-24,h10v05,1789.0,1435.0,0.0298,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2022-11-01,h10v05,1789.0,1435.0,0.0238,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2022-11-09,h10v05,1789.0,1435.0,0.016,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2022-11-17,h10v05,1789.0,1435.0,0.0109,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2022-11-25,h10v05,1789.0,1435.0,0.0176,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2022-12-03,h10v05,1789.0,1435.0,0.0134,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2022-12-11,h10v05,1789.0,1435.0,0.0095,16.0,0b00010000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
DELA,32.54172,-87.80389,2022-12-19,h10v05,1789.0,1435.0,0.0025,16.0,0b00010000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
DELA,32.54172,-87.80389,2022-12-27,h10v05,1789.0,1435.0,0.0043,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2023-01-01,h10v05,1789.0,1435.0,0.0088,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2023-01-09,h10v05,1789.0,1435.0,0.0082,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2023-01-17,h10v05,1789.0,1435.0,0.0116,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2023-01-25,h10v05,1789.0,1435.0,0.0097,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
DELA,32.54172,-87.80389,2023-02-02,h10v05,1789.0,1435.0,0.0089,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2023-02-10,h10v05,1789.0,1435.0,0.0129,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2023-02-18,h10v05,1789.0,1435.0,0.0102,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2023-02-26,h10v05,1789.0,1435.0,0.0218,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2023-03-06,h10v05,1789.0,1435.0,0.0149,16.0,0b00010000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
DELA,32.54172,-87.80389,2023-03-14,h10v05,1789.0,1435.0,0.0214,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2023-03-22,h10v05,1789.0,1435.0,0.0393,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2023-03-30,h10v05,1789.0,1435.0,0.04,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2023-04-07,h10v05,1789.0,1435.0,0.0312,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2023-04-15,h10v05,1789.0,1435.0,0.0741,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
DELA,32.54172,-87.80389,2023-04-23,h10v05,1789.0,1435.0,0.048,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2023-05-01,h10v05,1789.0,1435.0,0.0487,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2023-05-09,h10v05,1789.0,1435.0,0.0505,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
DELA,32.54172,-87.80389,2023-05-17,h10v05,1789.0,1435.0,0.0591,97.0,0b01100001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,Substandard due to other than geometry problems - use with caution
DELA,32.54172,-87.80389,2023-05-25,h10v05,1789.0,1435.0,0.0637,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2023-06-02,h10v05,1789.0,1435.0,0.0572,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
DELA,32.54172,-87.80389,2023-06-10,h10v05,1789.0,1435.0,0.0506,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
DELA,32.54172,-87.80389,2023-06-18,h10v05,1789.0,1435.0,0.0569,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
DELA,32.54172,-87.80389,2023-06-26,h10v05,1789.0,1435.0,0.0365,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
DELA,32.54172,-87.80389,2023-07-04,h10v05,1789.0,1435.0,0.0393,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2023-07-12,h10v05,1789.0,1435.0,0.0268,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
DELA,32.54172,-87.80389,2023-07-20,h10v05,1789.0,1435.0,0.0352,32.0,0b00100000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b001,"Good,very usable, but not the best(saturation in FPAR/LAI has occured)"
